title,review_count,review_sum,reviewer_id,single_rating_value,review_date,reviewer_url,review_contents,url
Object-Oriented JavaScript,8,4.75,Qz,4,2015-07-08,/u/74416,,https://www.class-central.com/mooc/2658/udacity-object-oriented-javascript
Object-Oriented JavaScript,8,4.75,Shashank Sharma,5,2015-06-10,null,,https://www.class-central.com/mooc/2658/udacity-object-oriented-javascript
Object-Oriented JavaScript,8,4.75,Chris Duncan,4,2015-06-14,/u/68798,,https://www.class-central.com/mooc/2658/udacity-object-oriented-javascript
Object-Oriented JavaScript,8,4.75,Andy Sidhu,5,2015-10-25,/u/105189,,https://www.class-central.com/mooc/2658/udacity-object-oriented-javascript
Object-Oriented JavaScript,8,4.75,Daniel Campos,5,2015-10-15,/u/105038,,https://www.class-central.com/mooc/2658/udacity-object-oriented-javascript
Object-Oriented JavaScript,8,4.75,Tai,5,2015-06-21,/u/16409,,https://www.class-central.com/mooc/2658/udacity-object-oriented-javascript
Web Development,16,4.5625,Lingua Frankly,2,2014-03-07,null,,https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Anonymous,5,2013-01-02,null,,https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Life is Study,5,2014-07-05,null,"The video lectures are very well made and quizzes help reinforce the material without being too difficult. The class covers a wide range of topics including HTTP requests, basic HTML, getting user input, databases, user authentication, cookies, caching, scaling and APIs. It touches on CSS very briefly and barely mentions JavaScript, so look elsewhere if you are interested in front-end development.",https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Anonymous,5,2012-12-16,null,"Fun class, You will have built your own blog and wiki by the end on google app engine. You will learn how to make logins and cookies and keep a database of users secure.

I would recommend learning a bit of HTML and CSS first as you will want to make your site look pretty and he will only teach the very basics you need to get your site up.",https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Jake Russo,4,2015-03-05,/u/50906,Great course for those just moving into the intermediate level of programming. I finished wishing it had more but looking back you really do accomplish quite a lot. This course really could use a unit on AJAX and the client-side JavaScript frameworks (at least touching on them).,https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Michael Bock,5,2014-05-02,null,"Absolutely amazing course. If you know some Python (up through at least Object Oriented programming), you can go from knowing 0 about web development to creating your own web apps from scratch!",https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Anonymous,5,2012-12-27,null,Very informative class and i strongly suggest this course for all developers,https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Xiaofeng Hao,5,2015-08-06,/u/83174,Great course. Some material is old because this course is created several years ago. However 90 percent of the material is latest and the foundation is great. It is an alternative choice if you don't want to spend more time to take full-stack nanodegree or you have much experience in application development and self studying by official documents.,https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Santhosh Vaiyapuri,5,2015-04-27,/u/59199,"Awesome instructor. A must learn course. Learned a lot to start with web development, at the end real issues of scaling are touched.",https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Martin Bede,5,2014-06-03,null,,https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Susan,5,2014-02-27,null,,https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Tabish Sada,4,2015-07-12,/u/74905,,https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Lachlan,4,2015-06-14,/u/68820,,https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Tafadzwa Zimucha,4,2015-07-30,/u/80277,,https://www.class-central.com/mooc/324/udacity-web-development
Web Development,16,4.5625,Sergio Chivilo,5,2015-08-13,/u/86258,,https://www.class-central.com/mooc/324/udacity-web-development
6.002x: Circuits and Electronics,22,4.5,Anonymous,5,2013-01-05,null,,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Anonymous,5,2013-07-16,null,,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Anonymous,5,2012-12-17,null,"I watched these lectures on MIT's OCW as a supplement to a circuits and devices course at Penn State University -- University Park (EE 210). These lectures helped reinforce (and, at times, clarify) the most important concepts in my course. Highly recommended.",https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Anonymous,5,2013-01-04,null,"Of the 5 courses I've taken on edx and coursera, this was the Gold Standard. Everything was done right. The lectures were exceptional with annotated and clean lecture slides. The homework, exams, and labs are both challenging and instructive. Course administration was well managed. (Took spring 2012)",https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Anonymous,5,2012-12-17,null,"Wow! What an amazing effort. I am a university professor, taking this course to learn about MOOCs. I cannot express how much I admire Prof. Agarwal and his team for putting this superb course together and offering it for free to the world.",https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Anonymous,5,2012-12-16,null,This course is the one I currently rank above all the other online courses I have taken. The lectures were clear and interesting. The problem sets were the right difficulty and very insightful. Some work does need to be done on the homework page layout and input of formulas. They may have fixed that in the current iteration (I took the initial March-June 2012 class). Excellent course.,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Anonymous,5,2015-03-25,null,"Brilliant course, brilliant lecturer. Difficult concepts were broken down into manageable portions. I cannot recommend it more. The pace was right and contents were right too.",https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Jeffrey Chiou,5,2014-11-18,/u/35217,"One of my first MOOCs! Fast paced, difficult course that is very rewarding if you manage to get through it. The interactive labs were great!",https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Jagdish,5,2015-10-30,/u/109256,Best best best best best best best best best best best best when I take this course this is also my aha moment,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Akshay Gupta,4,2013-09-30,null,A good course in electronics with lab experience of one of the top class ever.,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Anonymous,5,2013-12-17,null,"My first MOOC, and the prototype for edx.

Outstanding!",https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Bhuvan N,4,2015-10-23,/u/106304,,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Anonymous,1,2013-07-08,null,"Anant has une grosse bite as we say in French, so you really should check by yourself if you are interested.",https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Aniket Shah,5,2015-06-03,/u/65970,,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Joydeep Chakraborty,5,2015-09-20,null,,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Vineeth,4,2015-06-04,/u/66171,,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Prabhat,4,2015-08-10,/u/84969,,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Harrouzi Mohammed,5,2015-06-16,/u/56588,,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Heey,5,2016-01-21,/u/132883,,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Johan Kiviniemi,5,2015-07-06,/u/73957,,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
6.002x: Circuits and Electronics,22,4.5,Cosmic Raj,5,2015-07-07,/u/33061,,https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics
DCO042 - Python For Informatics,12,4.583333333,Prose Simian,4,2014-11-14,/u/33586,,https://www.class-central.com/mooc/1010/dco042-python-for-informatics
DCO042 - Python For Informatics,12,4.583333333,Robert,4,2015-07-30,/u/70522,,https://www.class-central.com/mooc/1010/dco042-python-for-informatics
DCO042 - Python For Informatics,12,4.583333333,Anonymous,5,2015-05-04,null,"I've tried (and failed) to learn basic programming in the past. This course was accessible, easy to follow and fun. The lectures and exercises demystify Python and programming in general. Plus Chuck is one of the most entertaining lecturers I've ever had. There were a lot of times when I laughed out loud. Not something I would've expected from a course on programming. Highly recommended.",https://www.class-central.com/mooc/1010/dco042-python-for-informatics
DCO042 - Python For Informatics,12,4.583333333,Anonymous,5,2015-03-04,null,"I have done programming before but that was 6 years ago. His stuff was a amazing way to get back into it. His book and the course together are a great way to dive into understanding programming.

I would recommend this to anyone and everyone looking to learn programming or refresh on it.",https://www.class-central.com/mooc/1010/dco042-python-for-informatics
DCO042 - Python For Informatics,12,4.583333333,Edgar S. Hurtado,5,2014-11-05,/u/33563,Dr. Chuck did a really beautiful job with this MOOC I highly recommend this course for absolute beginners. You will learn the basics of programming and will allow you to take more challenging courses.,https://www.class-central.com/mooc/1010/dco042-python-for-informatics
DCO042 - Python For Informatics,12,4.583333333,Abir Mandal,5,2015-02-26,/u/49874,"I am taking it along with Rice (Does it sound weird,whatever), and I seriously feel there cannot be a better beginner's program than Dr.Charles' one. #Completenoob",https://www.class-central.com/mooc/1010/dco042-python-for-informatics
DCO042 - Python For Informatics,12,4.583333333,Whirled Peas,5,2015-06-03,null,,https://www.class-central.com/mooc/1010/dco042-python-for-informatics
DCO042 - Python For Informatics,12,4.583333333,Eliza Karki,5,2015-07-23,null,,https://www.class-central.com/mooc/1010/dco042-python-for-informatics
DCO042 - Python For Informatics,12,4.583333333,Paul Kasner,3,2016-05-27,/u/159700,,https://www.class-central.com/mooc/1010/dco042-python-for-informatics
DCO042 - Python For Informatics,12,4.583333333,Anonymous,5,2016-02-06,null,,https://www.class-central.com/mooc/1010/dco042-python-for-informatics
DCO042 - Python For Informatics,12,4.583333333,Alex Ivanov,4,2016-02-15,null,,https://www.class-central.com/mooc/1010/dco042-python-for-informatics
DCO042 - Python For Informatics,12,4.583333333,Mark Round,5,2016-01-31,/u/98574,,https://www.class-central.com/mooc/1010/dco042-python-for-informatics
Introduction to Computer Architecture,4,5,Sakthi Ramanathan,5,2015-11-11,/u/112618,,https://www.class-central.com/mooc/642/introduction-to-computer-architecture
Introduction to Computer Architecture,4,5,Shaodong Qin,5,2016-04-21,null,,https://www.class-central.com/mooc/642/introduction-to-computer-architecture
Introduction to Computer Architecture,4,5,Farid Rif Atlas,5,2016-07-04,null,,https://www.class-central.com/mooc/642/introduction-to-computer-architecture
Introduction to Computer Architecture,4,5,Sidharrth,5,2015-09-03,/u/92350,,https://www.class-central.com/mooc/642/introduction-to-computer-architecture
Interactive 3D Graphics,4,5,George T,5,2014-06-05,null,"Great course and professor, who is participating in forums and answers to students' questions. Content can be intimidating at some points, but the course is self paced and the forums are (still) active and therefore you have all the time and help to fully grasp concepts.",https://www.class-central.com/mooc/552/udacity-interactive-3d-graphics
Interactive 3D Graphics,4,5,Shing,5,2014-05-01,null,"A wonderful course for 3D web-tech and Three.js .

Require some basic knowledge on 3D modeling and rendering to understand what the course is about.",https://www.class-central.com/mooc/552/udacity-interactive-3d-graphics
Interactive 3D Graphics,4,5,Anders Perez,5,2015-10-19,null,,https://www.class-central.com/mooc/552/udacity-interactive-3d-graphics
Interactive 3D Graphics,4,5,Prakritidev,5,2015-09-24,/u/98260,,https://www.class-central.com/mooc/552/udacity-interactive-3d-graphics
Advanced Operating Systems,4,5,Anonymous,5,2015-12-27,null,"Advanced material, In depth explanations, Accurate descriptions, Fun to watch, Good material. The supplementary review course is worth watching also.",https://www.class-central.com/mooc/1016/udacity-advanced-operating-systems
Advanced Operating Systems,4,5,Kritik Bhimani,5,2015-11-25,/u/117180,,https://www.class-central.com/mooc/1016/udacity-advanced-operating-systems
Advanced Operating Systems,4,5,Anonymous,5,2015-12-27,null,,https://www.class-central.com/mooc/1016/udacity-advanced-operating-systems
Advanced Operating Systems,4,5,A,5,2015-05-10,/u/61062,,https://www.class-central.com/mooc/1016/udacity-advanced-operating-systems
"Space, Time and Einstein",4,5,Ibrahim M. Omar,5,2015-11-13,/u/113160,,https://www.class-central.com/mooc/3407/world-science-u-space-time-and-einstein
"Space, Time and Einstein",4,5,Denise Spiegel,5,2016-06-26,null,,https://www.class-central.com/mooc/3407/world-science-u-space-time-and-einstein
"Space, Time and Einstein",4,5,Russell Osterlund,5,2016-05-23,/u/143412,,https://www.class-central.com/mooc/3407/world-science-u-space-time-and-einstein
"Space, Time and Einstein",4,5,David Wilfand,5,2015-08-23,/u/87121,,https://www.class-central.com/mooc/3407/world-science-u-space-time-and-einstein
SW12.6x: China (Part 6): The Manchus and the Qing Dynasty,4,5,Diego Riccardi,5,2014-09-06,/u/8345,"Very interesting as the previous segments and also presented with amazing images and paintings in the video lectures. 5/5!

Very recommended.",https://www.class-central.com/mooc/1986/edx-sw12-6x-china-part-6-the-manchus-and-the-qing-dynasty
SW12.6x: China (Part 6): The Manchus and the Qing Dynasty,4,5,Alice Baldock,5,2014-06-29,null,,https://www.class-central.com/mooc/1986/edx-sw12-6x-china-part-6-the-manchus-and-the-qing-dynasty
SW12.6x: China (Part 6): The Manchus and the Qing Dynasty,4,5,Yue Yun,5,2015-08-01,/u/80728,,https://www.class-central.com/mooc/1986/edx-sw12-6x-china-part-6-the-manchus-and-the-qing-dynasty
SW12.6x: China (Part 6): The Manchus and the Qing Dynasty,4,5,Lori Martin,5,2015-03-27,/u/54318,,https://www.class-central.com/mooc/1986/edx-sw12-6x-china-part-6-the-manchus-and-the-qing-dynasty
SW12.2X: China (Part 2): The Creation and End of Centralized Empire,4,5,Mamartin,5,2014-04-01,null,Excellent. Gives a greatly enhanced understanding of modern China. Chinese history tends to give weight to social and cultural developments and this is shown clearly.,https://www.class-central.com/mooc/1617/edx-sw12-2x-china-part-2-the-creation-and-end-of-centralized-empire
SW12.2X: China (Part 2): The Creation and End of Centralized Empire,4,5,Lori Martin,5,2015-03-26,/u/54318,Very informative course. The entire ChinaX series was awesome and I'm looking forward to taking the ChinaX 2.0 when it's offered.,https://www.class-central.com/mooc/1617/edx-sw12-2x-china-part-2-the-creation-and-end-of-centralized-empire
SW12.2X: China (Part 2): The Creation and End of Centralized Empire,4,5,Yue Yun,5,2015-08-01,/u/80728,,https://www.class-central.com/mooc/1617/edx-sw12-2x-china-part-2-the-creation-and-end-of-centralized-empire
SW12.2X: China (Part 2): The Creation and End of Centralized Empire,4,5,Herman Han,5,2016-04-26,/u/105745,,https://www.class-central.com/mooc/1617/edx-sw12-2x-china-part-2-the-creation-and-end-of-centralized-empire
SW12.4X: China (Part 4): Literati China: Examinations and Neo-Confucianism,4,5,Diego Riccardi,5,2014-04-23,/u/8345,It's been a very fascinating course. I couldn't get the certificate because I didn't partecipate a lot in the discussions but it's still recommended.,https://www.class-central.com/mooc/1845/edx-sw12-4x-china-part-4-literati-china-examinations-and-neo-confucianism
SW12.4X: China (Part 4): Literati China: Examinations and Neo-Confucianism,4,5,Candide Voltaire,5,2014-04-26,null,Fascinating and reccomended even if i couln't get the certificate.,https://www.class-central.com/mooc/1845/edx-sw12-4x-china-part-4-literati-china-examinations-and-neo-confucianism
SW12.4X: China (Part 4): Literati China: Examinations and Neo-Confucianism,4,5,Yue Yun,5,2015-08-01,/u/80728,,https://www.class-central.com/mooc/1845/edx-sw12-4x-china-part-4-literati-china-examinations-and-neo-confucianism
SW12.4X: China (Part 4): Literati China: Examinations and Neo-Confucianism,4,5,Lori Martin,5,2015-03-27,/u/54318,,https://www.class-central.com/mooc/1845/edx-sw12-4x-china-part-4-literati-china-examinations-and-neo-confucianism
"VJx: Visualizing Japan (1850s-1930s): Westernization, Protest, Modernity",4,5,Anonymous,5,2016-01-30,null,"This course gives insight in the modernisation of Japan after the 200 years of seclusion. It's history is fascinating and different than I expected and it is told by using images rather than text. You learn to read these images and appreciate them and they offer a window through time. Teachers are great (Professors Dower, Gordon and Miyagawa).",https://www.class-central.com/mooc/2159/edx-vjx-visualizing-japan-1850s-1930s-westernization-protest-modernity
"VJx: Visualizing Japan (1850s-1930s): Westernization, Protest, Modernity",4,5,Vicky Pang,5,2015-11-26,/u/116091,The topics covered are very interesting. I have not heard about those things in the media or other places before so it was eye-opening.,https://www.class-central.com/mooc/2159/edx-vjx-visualizing-japan-1850s-1930s-westernization-protest-modernity
"VJx: Visualizing Japan (1850s-1930s): Westernization, Protest, Modernity",4,5,Alexandra Tseniklidou,5,2015-08-13,null,,https://www.class-central.com/mooc/2159/edx-vjx-visualizing-japan-1850s-1930s-westernization-protest-modernity
"VJx: Visualizing Japan (1850s-1930s): Westernization, Protest, Modernity",4,5,Kirill Soloviev,5,2015-11-20,null,,https://www.class-central.com/mooc/2159/edx-vjx-visualizing-japan-1850s-1930s-westernization-protest-modernity
TROPIC101x: Tropical Coastal Ecosystems,4,5,Suzan Hann,5,2015-12-10,null,"Very nice course. I learned a lot, and it was presented in a way to keep the interest. It was a fascinating course and my hats off to those that put it together.",https://www.class-central.com/mooc/1649/edx-tropic101x-tropical-coastal-ecosystems
TROPIC101x: Tropical Coastal Ecosystems,4,5,Kier Mitchel Pitogo,5,2016-06-06,/u/39836,,https://www.class-central.com/mooc/1649/edx-tropic101x-tropical-coastal-ecosystems
TROPIC101x: Tropical Coastal Ecosystems,4,5,Gunhild Jonsson,5,2015-06-26,/u/62300,,https://www.class-central.com/mooc/1649/edx-tropic101x-tropical-coastal-ecosystems
TROPIC101x: Tropical Coastal Ecosystems,4,5,Alan Salsac,5,2015-07-17,/u/74690,,https://www.class-central.com/mooc/1649/edx-tropic101x-tropical-coastal-ecosystems
Introductory Human Physiology,18,4.5,John Carmichael,4,2014-11-13,null,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Marina Jevdokimova,4,2014-10-20,/u/31570,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Maxime Zabi?go,5,2014-12-29,/u/39560,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Anonymous,5,2013-09-18,null,Excellent and yet challenging course. Taught by two enthusiastic professors who take the time to answer many questions in the discussion threads.,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Anonymous,5,2014-03-02,null,"You learn a lot from this! Very interesting, the two professors make the learning experience great by making the complex material (for a beginner) understandable!",https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Francisco Javier Jim?nez,5,2014-12-29,null,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Caitlin Lewis,5,2015-07-21,null,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Sakshi Garg,3,2015-07-03,/u/58484,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Anirudh Agrawal,4,2016-04-25,/u/116490,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Ais Sparkle Ling,4,2015-07-05,null,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Pramit,5,2015-12-17,/u/116166,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Justin Tung,5,2016-02-05,/u/37410,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Nicole S.,3,2016-01-10,null,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Maria Eduarda Deitos Vasquez,5,2015-07-29,null,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Jonathan Golland,4,2015-07-20,/u/53490,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Introductory Human Physiology,18,4.5,Carie Harling,5,2015-05-10,/u/61135,,https://www.class-central.com/mooc/380/coursera-introductory-human-physiology
Networking: Introduction to Computer Networking,7,4.714285714,Anonymous,5,2012-12-16,null,I have just finished this course . It was a great experience. Before taking this course I though I know this stuff . But Phil and Nick has opened my eyes. Additionally the guest lectures by Vint Cerf and others added a new dimension to the course.,https://www.class-central.com/mooc/1578/stanford-openedx-networking-introduction-to-computer-networking
Networking: Introduction to Computer Networking,7,4.714285714,Anonymous,5,2012-12-16,null,This was a very good course. Both Nick and Phil are very good teachers. I certainly learnt a great deal in this class.,https://www.class-central.com/mooc/1578/stanford-openedx-networking-introduction-to-computer-networking
Networking: Introduction to Computer Networking,7,4.714285714,Lubomir Stefek,4,2014-02-03,null,,https://www.class-central.com/mooc/1578/stanford-openedx-networking-introduction-to-computer-networking
Networking: Introduction to Computer Networking,7,4.714285714,Ilya Rudyak,4,2015-08-04,/u/66901,,https://www.class-central.com/mooc/1578/stanford-openedx-networking-introduction-to-computer-networking
Networking: Introduction to Computer Networking,7,4.714285714,Asr,5,2015-12-16,/u/53012,,https://www.class-central.com/mooc/1578/stanford-openedx-networking-introduction-to-computer-networking
Networking: Introduction to Computer Networking,7,4.714285714,Marat Minshin,5,2016-02-05,/u/12100,,https://www.class-central.com/mooc/1578/stanford-openedx-networking-introduction-to-computer-networking
Networking: Introduction to Computer Networking,7,4.714285714,Gennady,5,2015-06-11,/u/59824,,https://www.class-central.com/mooc/1578/stanford-openedx-networking-introduction-to-computer-networking
Introduction to International Criminal Law,7,4.714285714,Jan Stajnko,5,2014-12-06,null,,https://www.class-central.com/mooc/712/coursera-introduction-to-international-criminal-law
Introduction to International Criminal Law,7,4.714285714,Dawn D Shaw,4,2015-07-31,/u/79814,"A very informative course, not overly taxing, a good first step and solid foundation for anyone interested in International Criminal Law.",https://www.class-central.com/mooc/712/coursera-introduction-to-international-criminal-law
Introduction to International Criminal Law,7,4.714285714,Maria Del Angel Iglesias,5,2016-06-17,/u/178677,"It is one the best online courses I ever followed. Very well explained, and very good materials. I highly recommend it.",https://www.class-central.com/mooc/712/coursera-introduction-to-international-criminal-law
Introduction to International Criminal Law,7,4.714285714,Morgan Ballou,5,2015-12-01,/u/117423,,https://www.class-central.com/mooc/712/coursera-introduction-to-international-criminal-law
Introduction to International Criminal Law,7,4.714285714,Jane Antoinette Croucher,5,2015-09-24,/u/96771,,https://www.class-central.com/mooc/712/coursera-introduction-to-international-criminal-law
Introduction to International Criminal Law,7,4.714285714,Carlos Escobedo Su?rez,5,2014-12-31,null,,https://www.class-central.com/mooc/712/coursera-introduction-to-international-criminal-law
The Ancient Greeks,16,4.5,Teresa Glover,5,2014-06-23,null,"Excellent overview. I have used what I learned in successive courses. Very personable professor. Readings were valuable. The presentation wasn't ""exciting""--just lecture style, but the information was excellent. It gave me a good foundation for further study.",https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Anonymous,4,2014-04-29,null,"I was a bit overwhelmed by the wealth of information presented in this mooc, but learned a lot about Ancient Greece and how much it resembles today's societies.",https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Bruce Pohlmann,5,2014-02-21,null,"Excellent content, the lectures were clear and concise, some ancient humour thrown in. I'd take a follow-up.",https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Aana,4,2015-03-24,null,,https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Klaas Naaijkens,4,2015-09-01,null,,https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Debbie Brown,5,2015-09-13,/u/95216,,https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Duarte Harris,4,2015-05-08,/u/28764,,https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Raquel Hasty,5,2015-07-19,/u/77175,,https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Antoine Ciolkovitch,5,2016-01-02,/u/112943,,https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Alan Salsac,5,2015-07-08,/u/74690,,https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Luis Ribeiro,4,2015-10-21,null,,https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Christian Dele?n,5,2016-01-08,/u/128763,,https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Chris Khein,4,2016-02-14,/u/141333,,https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Cindy Tao,5,2015-10-01,/u/61774,,https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
The Ancient Greeks,16,4.5,Konstantina Mouratiadi,3,2016-03-30,null,,https://www.class-central.com/mooc/502/coursera-the-ancient-greeks
Intro to Psychology,11,4.545454545,Vania Maria Cunha Mendes,5,2016-04-27,null,I am very motivated to finish the course. It's really complete and easy to follow due to the methodology. Instructors are very clear and exercises very helpful.,https://www.class-central.com/mooc/830/udacity-intro-to-psychology
Intro to Psychology,11,4.545454545,Anonymous,5,2016-06-15,null,"Very helpful course. greets, Flumi oh I need some more words to create a acceptet review. That's a great invention. one two three five.",https://www.class-central.com/mooc/830/udacity-intro-to-psychology
Intro to Psychology,11,4.545454545,Sjors Loomans,4,2016-01-18,/u/132021,,https://www.class-central.com/mooc/830/udacity-intro-to-psychology
Intro to Psychology,11,4.545454545,Liviu,3,2015-08-05,/u/82128,,https://www.class-central.com/mooc/830/udacity-intro-to-psychology
Intro to Psychology,11,4.545454545,Molly Cutler,5,2015-10-19,/u/105739,,https://www.class-central.com/mooc/830/udacity-intro-to-psychology
Intro to Psychology,11,4.545454545,Dorothy,4,2015-10-19,null,,https://www.class-central.com/mooc/830/udacity-intro-to-psychology
Intro to Psychology,11,4.545454545,Kyle,5,2015-09-21,/u/96644,,https://www.class-central.com/mooc/830/udacity-intro-to-psychology
Intro to Psychology,11,4.545454545,Leanne Ashley Martens,4,2015-08-01,/u/80885,,https://www.class-central.com/mooc/830/udacity-intro-to-psychology
Intro to Psychology,11,4.545454545,Annette Hyllested,5,2015-09-14,null,,https://www.class-central.com/mooc/830/udacity-intro-to-psychology
Intro to Psychology,11,4.545454545,Eri Reyes,5,2016-07-16,/u/191754,,https://www.class-central.com/mooc/830/udacity-intro-to-psychology
Intro to Psychology,11,4.545454545,Livia Tice,5,2015-06-08,/u/66945,,https://www.class-central.com/mooc/830/udacity-intro-to-psychology
Certificate Program in Public Procurement,5,4.8,Sanjay Agarwal,5,2015-05-31,/u/64961,"I congratulate Team Procurement Learning for this easy to understand course.

Furthermore, this course is well structured having suitable examples, activities, and exercises.

Therefore, I thoroughly enjoyed the duration of this course.",https://www.class-central.com/mooc/2982/certificate-program-in-public-procurement
Certificate Program in Public Procurement,5,4.8,Vlad Litvinov,5,2016-06-04,/u/167146,"Very interactive course packed with tons of useful practical information. The material mostly focuses on South Asia. The dynamic is high but manageable. Overall, it is a great course. Highly recommended to anyone who wants to get the procurement knowledge.",https://www.class-central.com/mooc/2982/certificate-program-in-public-procurement
Certificate Program in Public Procurement,5,4.8,Olugbenga Adeniyi Adetoro,4,2016-06-16,/u/182203,The course is relevant to the public procurement and provide insight into the procurement process and the compliances and the governance.,https://www.class-central.com/mooc/2982/certificate-program-in-public-procurement
