"","V1","V2","V3","V4"
"result.17352","Business & Management","Data Analysis","Math and Logic","Humanities"
"result.17353","Business & Management","Data Analysis","Math and Logic",NA
"result.17354","Business & Management","Data Analysis","Math and Logic","Computer Science"
"result.17355","Business & Management","Data Analysis","Electronics","Business & Management"
"result.17356","Business & Management","Data Analysis","Electronics","Communication"
"result.17357","Business & Management","Data Analysis","Electronics","Humanities"
"result.17358","Business & Management","Data Analysis","Electronics",NA
"result.17359","Business & Management","Data Analysis","Electronics","Computer Science"
"result.17360","Business & Management","Data Analysis","Business & Management","Communication"
"result.17361","Business & Management","Data Analysis","Business & Management","Humanities"
"result.17362","Business & Management","Data Analysis","Business & Management",NA
"result.17363","Business & Management","Data Analysis","Business & Management","Computer Science"
"result.17364","Business & Management","Data Analysis","Communication","Humanities"
"result.17365","Business & Management","Data Analysis","Communication",NA
"result.17366","Business & Management","Data Analysis","Communication","Computer Science"
"result.17367","Business & Management","Data Analysis","Humanities",NA
"result.17368","Business & Management","Data Analysis","Humanities","Computer Science"
"result.17369","Business & Management","Data Analysis",NA,"Computer Science"
"result.17370","Business & Management","Psychology","Biology","Data Analysis"
"result.17371","Business & Management","Psychology","Biology","Math and Logic"
"result.17372","Business & Management","Psychology","Biology","Electronics"
"result.17373","Business & Management","Psychology","Biology","Business & Management"
"result.17374","Business & Management","Psychology","Biology","Communication"
"result.17375","Business & Management","Psychology","Biology","Humanities"
"result.17376","Business & Management","Psychology","Biology",NA
"result.17377","Business & Management","Psychology","Biology","Computer Science"
"result.17378","Business & Management","Psychology","Data Analysis","Math and Logic"
"result.17379","Business & Management","Psychology","Data Analysis","Electronics"
"result.17380","Business & Management","Psychology","Data Analysis","Business & Management"
"result.17381","Business & Management","Psychology","Data Analysis","Communication"
"result.17382","Business & Management","Psychology","Data Analysis","Humanities"
"result.17383","Business & Management","Psychology","Data Analysis",NA
"result.17384","Business & Management","Psychology","Data Analysis","Computer Science"
"result.17385","Business & Management","Psychology","Math and Logic","Electronics"
"result.17386","Business & Management","Psychology","Math and Logic","Business & Management"
"result.17387","Business & Management","Psychology","Math and Logic","Communication"
"result.17388","Business & Management","Psychology","Math and Logic","Humanities"
"result.17389","Business & Management","Psychology","Math and Logic",NA
"result.17390","Business & Management","Psychology","Math and Logic","Computer Science"
"result.17391","Business & Management","Psychology","Electronics","Business & Management"
"result.17392","Business & Management","Psychology","Electronics","Communication"
"result.17393","Business & Management","Psychology","Electronics","Humanities"
"result.17394","Business & Management","Psychology","Electronics",NA
"result.17395","Business & Management","Psychology","Electronics","Computer Science"
"result.17396","Business & Management","Psychology","Business & Management","Communication"
"result.17397","Business & Management","Psychology","Business & Management","Humanities"
"result.17398","Business & Management","Psychology","Business & Management",NA
"result.17399","Business & Management","Psychology","Business & Management","Computer Science"
"result.17400","Business & Management","Psychology","Communication","Humanities"
"result.17401","Business & Management","Psychology","Communication",NA
"result.17402","Business & Management","Psychology","Communication","Computer Science"
"result.17403","Business & Management","Psychology","Humanities",NA
"result.17404","Business & Management","Psychology","Humanities","Computer Science"
"result.17405","Business & Management","Psychology",NA,"Computer Science"
"result.17406","Business & Management","Biology","Data Analysis","Math and Logic"
"result.17407","Business & Management","Biology","Data Analysis","Electronics"
"result.17408","Business & Management","Biology","Data Analysis","Business & Management"
"result.17409","Business & Management","Biology","Data Analysis","Communication"
"result.17410","Business & Management","Biology","Data Analysis","Humanities"
"result.17411","Business & Management","Biology","Data Analysis",NA
"result.17412","Business & Management","Biology","Data Analysis","Computer Science"
"result.17413","Business & Management","Biology","Math and Logic","Electronics"
"result.17414","Business & Management","Biology","Math and Logic","Business & Management"
"result.17415","Business & Management","Biology","Math and Logic","Communication"
"result.17416","Business & Management","Biology","Math and Logic","Humanities"
"result.17417","Business & Management","Biology","Math and Logic",NA
"result.17418","Business & Management","Biology","Math and Logic","Computer Science"
"result.17419","Business & Management","Biology","Electronics","Business & Management"
"result.17420","Business & Management","Biology","Electronics","Communication"
"result.17421","Business & Management","Biology","Electronics","Humanities"
"result.17422","Business & Management","Biology","Electronics",NA
"result.17423","Business & Management","Biology","Electronics","Computer Science"
"result.17424","Business & Management","Biology","Business & Management","Communication"
"result.17425","Business & Management","Biology","Business & Management","Humanities"
"result.17426","Business & Management","Biology","Business & Management",NA
"result.17427","Business & Management","Biology","Business & Management","Computer Science"
"result.17428","Business & Management","Biology","Communication","Humanities"
"result.17429","Business & Management","Biology","Communication",NA
"result.17430","Business & Management","Biology","Communication","Computer Science"
"result.17431","Business & Management","Biology","Humanities",NA
"result.17432","Business & Management","Biology","Humanities","Computer Science"
"result.17433","Business & Management","Biology",NA,"Computer Science"
"result.17434","Business & Management","Data Analysis","Math and Logic","Electronics"
"result.17435","Business & Management","Data Analysis","Math and Logic","Business & Management"
"result.17436","Business & Management","Data Analysis","Math and Logic","Communication"
"result.17437","Business & Management","Data Analysis","Math and Logic","Humanities"
"result.17438","Business & Management","Data Analysis","Math and Logic",NA
"result.17439","Business & Management","Data Analysis","Math and Logic","Computer Science"
"result.17440","Business & Management","Data Analysis","Electronics","Business & Management"
"result.17441","Business & Management","Data Analysis","Electronics","Communication"
"result.17442","Business & Management","Data Analysis","Electronics","Humanities"
"result.17443","Business & Management","Data Analysis","Electronics",NA
"result.17444","Business & Management","Data Analysis","Electronics","Computer Science"
"result.17445","Business & Management","Data Analysis","Business & Management","Communication"
"result.17446","Business & Management","Data Analysis","Business & Management","Humanities"
"result.17447","Business & Management","Data Analysis","Business & Management",NA
"result.17448","Business & Management","Data Analysis","Business & Management","Computer Science"
"result.17449","Business & Management","Data Analysis","Communication","Humanities"
"result.17450","Business & Management","Data Analysis","Communication",NA
"result.17451","Business & Management","Data Analysis","Communication","Computer Science"
"result.17452","Business & Management","Data Analysis","Humanities",NA
"result.17453","Business & Management","Data Analysis","Humanities","Computer Science"
"result.17454","Business & Management","Data Analysis",NA,"Computer Science"
"result.17455","Business & Management","Math and Logic","Electronics","Business & Management"
"result.17456","Business & Management","Math and Logic","Electronics","Communication"
"result.17457","Business & Management","Math and Logic","Electronics","Humanities"
"result.17458","Business & Management","Math and Logic","Electronics",NA
"result.17459","Business & Management","Math and Logic","Electronics","Computer Science"
"result.17460","Business & Management","Math and Logic","Business & Management","Communication"
"result.17461","Business & Management","Math and Logic","Business & Management","Humanities"
"result.17462","Business & Management","Math and Logic","Business & Management",NA
"result.17463","Business & Management","Math and Logic","Business & Management","Computer Science"
"result.17464","Business & Management","Math and Logic","Communication","Humanities"
"result.17465","Business & Management","Math and Logic","Communication",NA
"result.17466","Business & Management","Math and Logic","Communication","Computer Science"
"result.17467","Business & Management","Math and Logic","Humanities",NA
"result.17468","Business & Management","Math and Logic","Humanities","Computer Science"
"result.17469","Business & Management","Math and Logic",NA,"Computer Science"
"result.17470","Business & Management","Electronics","Business & Management","Communication"
"result.17471","Business & Management","Electronics","Business & Management","Humanities"
"result.17472","Business & Management","Electronics","Business & Management",NA
"result.17473","Business & Management","Electronics","Business & Management","Computer Science"
"result.17474","Business & Management","Electronics","Communication","Humanities"
"result.17475","Business & Management","Electronics","Communication",NA
"result.17476","Business & Management","Electronics","Communication","Computer Science"
"result.17477","Business & Management","Electronics","Humanities",NA
"result.17478","Business & Management","Electronics","Humanities","Computer Science"
"result.17479","Business & Management","Electronics",NA,"Computer Science"
"result.17480","Business & Management","Business & Management","Communication","Humanities"
"result.17481","Business & Management","Business & Management","Communication",NA
"result.17482","Business & Management","Business & Management","Communication","Computer Science"
"result.17483","Business & Management","Business & Management","Humanities",NA
"result.17484","Business & Management","Business & Management","Humanities","Computer Science"
"result.17485","Business & Management","Business & Management",NA,"Computer Science"
"result.17486","Business & Management","Communication","Humanities",NA
"result.17487","Business & Management","Communication","Humanities","Computer Science"
"result.17488","Business & Management","Communication",NA,"Computer Science"
"result.17489","Business & Management","Humanities",NA,"Computer Science"
"result.17490","Business & Management","Humanities","Physics and Astronomy","Communication"
"result.17491","Business & Management","Humanities","Physics and Astronomy",NA
"result.17492","Business & Management","Humanities","Physics and Astronomy","Physics and Astronomy"
"result.17493","Business & Management","Humanities","Communication",NA
"result.17494","Business & Management","Humanities","Communication","Physics and Astronomy"
"result.17495","Business & Management","Humanities",NA,"Physics and Astronomy"
"result.17496","Business & Management","Physics and Astronomy","Communication",NA
"result.17497","Business & Management","Physics and Astronomy","Communication","Physics and Astronomy"
"result.17498","Business & Management","Physics and Astronomy",NA,"Physics and Astronomy"
"result.17499","Business & Management","Communication",NA,"Physics and Astronomy"
"result.17500","Philosophy & Ethics","Math","Data Analysis","Health & Safety"
"result.17501","Philosophy & Ethics","Math","Health & Safety","Biology"
"result.17502","Philosophy & Ethics","Health & Safety","Economics & Finance",NA
"result.17503","Philosophy & Ethics","Health & Safety","Economics & Finance","Business & Management"
"result.17504","Philosophy & Ethics","Health & Safety","Economics & Finance","Biology"
"result.17505","Philosophy & Ethics","Health & Safety",NA,"Business & Management"
"result.17506","Philosophy & Ethics","Health & Safety",NA,"Biology"
"result.17507","Philosophy & Ethics","Health & Safety","Business & Management","Biology"
"result.17508","Philosophy & Ethics","Economics & Finance",NA,"Business & Management"
"result.17509","Philosophy & Ethics","Economics & Finance",NA,"Biology"
"result.17510","Philosophy & Ethics","Economics & Finance","Business & Management","Biology"
"result.17511","Philosophy & Ethics",NA,"Business & Management","Biology"
"result.17512","Math","Economics & Finance",NA,"Engineering"
"result.17513","Math","Economics & Finance",NA,"Engineering"
"result.17514","Math","Economics & Finance",NA,"Chemistry"
"result.17515","Math","Economics & Finance",NA,"Computer Science"
"result.17516","Math","Economics & Finance",NA,"Computer Science"
"result.17517","Math","Economics & Finance",NA,"Data Analysis & Statistics"
"result.17518","Math","Economics & Finance","Engineering","Engineering"
"result.17519","Math","Economics & Finance","Engineering","Chemistry"
"result.17520","Math","Economics & Finance","Engineering","Computer Science"
"result.17521","Math","Economics & Finance","Engineering","Computer Science"
"result.17522","Math","Economics & Finance","Engineering","Data Analysis & Statistics"
"result.17523","Math","Economics & Finance","Engineering","Chemistry"
"result.17524","Math","Economics & Finance","Engineering","Computer Science"
"result.17525","Math","Economics & Finance","Engineering","Computer Science"
"result.17526","Math","Economics & Finance","Engineering","Data Analysis & Statistics"
"result.17527","Math","Economics & Finance","Chemistry","Computer Science"
"result.17528","Math","Economics & Finance","Chemistry","Computer Science"
"result.17529","Math","Economics & Finance","Chemistry","Data Analysis & Statistics"
"result.17530","Math","Economics & Finance","Computer Science","Computer Science"
"result.17531","Math","Economics & Finance","Computer Science","Data Analysis & Statistics"
"result.17532","Math","Economics & Finance","Computer Science","Data Analysis & Statistics"
"result.17533","Math",NA,"Engineering","Engineering"
"result.17534","Math",NA,"Engineering","Chemistry"
"result.17535","Math",NA,"Engineering","Computer Science"
"result.17536","Math",NA,"Engineering","Computer Science"
"result.17537","Math",NA,"Engineering","Data Analysis & Statistics"
"result.17538","Math",NA,"Engineering","Chemistry"
"result.17539","Math",NA,"Engineering","Computer Science"
"result.17540","Math",NA,"Engineering","Computer Science"
"result.17541","Math",NA,"Engineering","Data Analysis & Statistics"
"result.17542","Math",NA,"Chemistry","Computer Science"
"result.17543","Math",NA,"Chemistry","Computer Science"
"result.17544","Math",NA,"Chemistry","Data Analysis & Statistics"
"result.17545","Math",NA,"Computer Science","Computer Science"
"result.17546","Math",NA,"Computer Science","Data Analysis & Statistics"
"result.17547","Math",NA,"Computer Science","Data Analysis & Statistics"
"result.17548","Math","Engineering","Engineering","Chemistry"
"result.17549","Math","Engineering","Engineering","Computer Science"
"result.17550","Math","Engineering","Engineering","Computer Science"
"result.17551","Math","Engineering","Engineering","Data Analysis & Statistics"
"result.17552","Math","Engineering","Chemistry","Computer Science"
"result.17553","Math","Engineering","Chemistry","Computer Science"
"result.17554","Math","Engineering","Chemistry","Data Analysis & Statistics"
"result.17555","Math","Engineering","Computer Science","Computer Science"
"result.17556","Math","Engineering","Computer Science","Data Analysis & Statistics"
"result.17557","Math","Engineering","Computer Science","Data Analysis & Statistics"
"result.17558","Math","Engineering","Chemistry","Computer Science"
"result.17559","Math","Engineering","Chemistry","Computer Science"
"result.17560","Math","Engineering","Chemistry","Data Analysis & Statistics"
"result.17561","Math","Engineering","Computer Science","Computer Science"
"result.17562","Math","Engineering","Computer Science","Data Analysis & Statistics"
"result.17563","Math","Engineering","Computer Science","Data Analysis & Statistics"
"result.17564","Math","Chemistry","Computer Science","Computer Science"
"result.17565","Math","Chemistry","Computer Science","Data Analysis & Statistics"
"result.17566","Math","Chemistry","Computer Science","Data Analysis & Statistics"
"result.17567","Math","Computer Science","Computer Science","Data Analysis & Statistics"
"result.17568","Science","Business Essentials","Business & Management","Computer Science"
"result.17569","Science","Business Essentials","Business & Management",NA
"result.17570","Science","Business Essentials","Business & Management","Computer Science"
"result.17571","Science","Business Essentials","Business & Management","Humanities"
"result.17572","Science","Business Essentials","Business & Management","Computer Science"
"result.17573","Science","Business Essentials","Business & Management","Biology"
"result.17574","Science","Business Essentials","Business & Management","Physics and Astronomy"
"result.17575","Science","Business Essentials","Business & Management","Education & Teacher Training"
"result.17576","Science","Business Essentials","Business & Management","Business & Management"
"result.17577","Science","Business Essentials","Computer Science",NA
"result.17578","Science","Business Essentials","Computer Science","Computer Science"
"result.17579","Science","Business Essentials","Computer Science","Humanities"
"result.17580","Science","Business Essentials","Computer Science","Computer Science"
"result.17581","Science","Business Essentials","Computer Science","Biology"
"result.17582","Science","Business Essentials","Computer Science","Physics and Astronomy"
"result.17583","Science","Business Essentials","Computer Science","Education & Teacher Training"
"result.17584","Science","Business Essentials","Computer Science","Business & Management"
"result.17585","Science","Business Essentials",NA,"Computer Science"
"result.17586","Science","Business Essentials",NA,"Humanities"
"result.17587","Science","Business Essentials",NA,"Computer Science"
"result.17588","Science","Business Essentials",NA,"Biology"
"result.17589","Science","Business Essentials",NA,"Physics and Astronomy"
"result.17590","Science","Business Essentials",NA,"Education & Teacher Training"
"result.17591","Science","Business Essentials",NA,"Business & Management"
"result.17592","Science","Business Essentials","Computer Science","Humanities"
"result.17593","Science","Business Essentials","Computer Science","Computer Science"
"result.17594","Science","Business Essentials","Computer Science","Biology"
"result.17595","Science","Business Essentials","Computer Science","Physics and Astronomy"
"result.17596","Science","Business Essentials","Computer Science","Education & Teacher Training"
"result.17597","Science","Business Essentials","Computer Science","Business & Management"
"result.17598","Science","Business Essentials","Humanities","Computer Science"
"result.17599","Science","Business Essentials","Humanities","Biology"
"result.17600","Science","Business Essentials","Humanities","Physics and Astronomy"
"result.17601","Science","Business Essentials","Humanities","Education & Teacher Training"
"result.17602","Science","Business Essentials","Humanities","Business & Management"
"result.17603","Science","Business Essentials","Computer Science","Biology"
"result.17604","Science","Business Essentials","Computer Science","Physics and Astronomy"
"result.17605","Science","Business Essentials","Computer Science","Education & Teacher Training"
"result.17606","Science","Business Essentials","Computer Science","Business & Management"
"result.17607","Science","Business Essentials","Biology","Physics and Astronomy"
"result.17608","Science","Business Essentials","Biology","Education & Teacher Training"
"result.17609","Science","Business Essentials","Biology","Business & Management"
"result.17610","Science","Business Essentials","Physics and Astronomy","Education & Teacher Training"
"result.17611","Science","Business Essentials","Physics and Astronomy","Business & Management"
"result.17612","Science","Business Essentials","Education & Teacher Training","Business & Management"
"result.17613","Science","Biology","Social Sciences","Business & Management"
"result.17614","Science","Business & Management","Computer Science",NA
"result.17615","Science","Business & Management","Computer Science","Computer Science"
"result.17616","Science","Business & Management","Computer Science","Humanities"
"result.17617","Science","Business & Management","Computer Science","Computer Science"
"result.17618","Science","Business & Management","Computer Science","Biology"
"result.17619","Science","Business & Management","Computer Science","Physics and Astronomy"
"result.17620","Science","Business & Management","Computer Science","Education & Teacher Training"
"result.17621","Science","Business & Management","Computer Science","Business & Management"
"result.17622","Science","Business & Management",NA,"Computer Science"
"result.17623","Science","Business & Management",NA,"Humanities"
"result.17624","Science","Business & Management",NA,"Computer Science"
"result.17625","Science","Business & Management",NA,"Biology"
"result.17626","Science","Business & Management",NA,"Physics and Astronomy"
"result.17627","Science","Business & Management",NA,"Education & Teacher Training"
"result.17628","Science","Business & Management",NA,"Business & Management"
"result.17629","Science","Business & Management","Computer Science","Humanities"
"result.17630","Science","Business & Management","Computer Science","Computer Science"
"result.17631","Science","Business & Management","Computer Science","Biology"
"result.17632","Science","Business & Management","Computer Science","Physics and Astronomy"
"result.17633","Science","Business & Management","Computer Science","Education & Teacher Training"
"result.17634","Science","Business & Management","Computer Science","Business & Management"
"result.17635","Science","Business & Management","Humanities","Computer Science"
"result.17636","Science","Business & Management","Humanities","Biology"
"result.17637","Science","Business & Management","Humanities","Physics and Astronomy"
"result.17638","Science","Business & Management","Humanities","Education & Teacher Training"
"result.17639","Science","Business & Management","Humanities","Business & Management"
"result.17640","Science","Business & Management","Computer Science","Biology"
"result.17641","Science","Business & Management","Computer Science","Physics and Astronomy"
"result.17642","Science","Business & Management","Computer Science","Education & Teacher Training"
"result.17643","Science","Business & Management","Computer Science","Business & Management"
"result.17644","Science","Business & Management","Biology","Physics and Astronomy"
"result.17645","Science","Business & Management","Biology","Education & Teacher Training"
"result.17646","Science","Business & Management","Biology","Business & Management"
"result.17647","Science","Business & Management","Physics and Astronomy","Education & Teacher Training"
"result.17648","Science","Business & Management","Physics and Astronomy","Business & Management"
"result.17649","Science","Business & Management","Education & Teacher Training","Business & Management"
"result.17650","Science","Computer Science",NA,"Computer Science"
"result.17651","Science","Computer Science",NA,"Humanities"
"result.17652","Science","Computer Science",NA,"Computer Science"
"result.17653","Science","Computer Science",NA,"Biology"
"result.17654","Science","Computer Science",NA,"Physics and Astronomy"
"result.17655","Science","Computer Science",NA,"Education & Teacher Training"
"result.17656","Science","Computer Science",NA,"Business & Management"
"result.17657","Science","Computer Science","Computer Science","Humanities"
"result.17658","Science","Computer Science","Computer Science","Computer Science"
"result.17659","Science","Computer Science","Computer Science","Biology"
"result.17660","Science","Computer Science","Computer Science","Physics and Astronomy"
"result.17661","Science","Computer Science","Computer Science","Education & Teacher Training"
"result.17662","Science","Computer Science","Computer Science","Business & Management"
"result.17663","Science","Computer Science","Humanities","Computer Science"
"result.17664","Science","Computer Science","Humanities","Biology"
"result.17665","Science","Computer Science","Humanities","Physics and Astronomy"
"result.17666","Science","Computer Science","Humanities","Education & Teacher Training"
"result.17667","Science","Computer Science","Humanities","Business & Management"
"result.17668","Science","Computer Science","Computer Science","Biology"
"result.17669","Science","Computer Science","Computer Science","Physics and Astronomy"
"result.17670","Science","Computer Science","Computer Science","Education & Teacher Training"
"result.17671","Science","Computer Science","Computer Science","Business & Management"
"result.17672","Science","Computer Science","Biology","Physics and Astronomy"
"result.17673","Science","Computer Science","Biology","Education & Teacher Training"
"result.17674","Science","Computer Science","Biology","Business & Management"
"result.17675","Science","Computer Science","Physics and Astronomy","Education & Teacher Training"
"result.17676","Science","Computer Science","Physics and Astronomy","Business & Management"
"result.17677","Science","Computer Science","Education & Teacher Training","Business & Management"
"result.17678","Science",NA,"Computer Science","Humanities"
"result.17679","Science",NA,"Computer Science","Computer Science"
"result.17680","Science",NA,"Computer Science","Biology"
"result.17681","Science",NA,"Computer Science","Physics and Astronomy"
"result.17682","Science",NA,"Computer Science","Education & Teacher Training"
"result.17683","Science",NA,"Computer Science","Business & Management"
"result.17684","Science",NA,"Humanities","Computer Science"
"result.17685","Science",NA,"Humanities","Biology"
"result.17686","Science",NA,"Humanities","Physics and Astronomy"
"result.17687","Science",NA,"Humanities","Education & Teacher Training"
"result.17688","Science",NA,"Humanities","Business & Management"
"result.17689","Science",NA,"Computer Science","Biology"
"result.17690","Science",NA,"Computer Science","Physics and Astronomy"
"result.17691","Science",NA,"Computer Science","Education & Teacher Training"
"result.17692","Science",NA,"Computer Science","Business & Management"
"result.17693","Science",NA,"Biology","Physics and Astronomy"
"result.17694","Science",NA,"Biology","Education & Teacher Training"
"result.17695","Science",NA,"Biology","Business & Management"
"result.17696","Science",NA,"Physics and Astronomy","Education & Teacher Training"
"result.17697","Science",NA,"Physics and Astronomy","Business & Management"
"result.17698","Science",NA,"Education & Teacher Training","Business & Management"
"result.17699","Science","Computer Science","Humanities","Computer Science"
"result.17700","Science","Computer Science","Humanities","Biology"
"result.17701","Science","Computer Science","Humanities","Physics and Astronomy"
"result.17702","Science","Computer Science","Humanities","Education & Teacher Training"
"result.17703","Science","Computer Science","Humanities","Business & Management"
"result.17704","Science","Computer Science","Computer Science","Biology"
"result.17705","Science","Computer Science","Computer Science","Physics and Astronomy"
"result.17706","Science","Computer Science","Computer Science","Education & Teacher Training"
"result.17707","Science","Computer Science","Computer Science","Business & Management"
"result.17708","Science","Computer Science","Biology","Physics and Astronomy"
"result.17709","Science","Computer Science","Biology","Education & Teacher Training"
"result.17710","Science","Computer Science","Biology","Business & Management"
"result.17711","Science","Computer Science","Physics and Astronomy","Education & Teacher Training"
"result.17712","Science","Computer Science","Physics and Astronomy","Business & Management"
"result.17713","Science","Computer Science","Education & Teacher Training","Business & Management"
"result.17714","Science","Humanities","Computer Science","Biology"
"result.17715","Science","Humanities","Computer Science","Physics and Astronomy"
"result.17716","Science","Humanities","Computer Science","Education & Teacher Training"
"result.17717","Science","Humanities","Computer Science","Business & Management"
"result.17718","Science","Humanities","Biology","Physics and Astronomy"
"result.17719","Science","Humanities","Biology","Education & Teacher Training"
"result.17720","Science","Humanities","Biology","Business & Management"
"result.17721","Science","Humanities","Physics and Astronomy","Education & Teacher Training"
"result.17722","Science","Humanities","Physics and Astronomy","Business & Management"
"result.17723","Science","Humanities","Education & Teacher Training","Business & Management"
"result.17724","Science","Computer Science","Biology","Physics and Astronomy"
"result.17725","Science","Computer Science","Biology","Education & Teacher Training"
"result.17726","Science","Computer Science","Biology","Business & Management"
"result.17727","Science","Computer Science","Physics and Astronomy","Education & Teacher Training"
"result.17728","Science","Computer Science","Physics and Astronomy","Business & Management"
"result.17729","Science","Computer Science","Education & Teacher Training","Business & Management"
"result.17730","Science","Biology","Physics and Astronomy","Education & Teacher Training"
"result.17731","Science","Biology","Physics and Astronomy","Business & Management"
"result.17732","Science","Biology","Education & Teacher Training","Business & Management"
"result.17733","Science","Physics and Astronomy","Education & Teacher Training","Business & Management"
"result.17734",NA,"Probability and Statistics","Science","Computer Science"
"result.17735",NA,"Probability and Statistics","Science","Chemistry"
"result.17736",NA,"Probability and Statistics","Computer Science","Chemistry"
"result.17737",NA,"Science","Computer Science","Chemistry"
"result.17738","Math and Logic","Data Analysis","Medicine & Healthcare","Social Sciences"
"result.17739","Math and Logic","Data Analysis","Medicine & Healthcare","Biology & Life Sciences"
"result.17740","Math and Logic","Data Analysis","Medicine & Healthcare","Data Analysis & Statistics"
"result.17741","Math and Logic","Data Analysis","Medicine & Healthcare","Data Analysis & Statistics"
"result.17742","Math and Logic","Data Analysis","Medicine & Healthcare","Software Development"
"result.17743","Math and Logic","Data Analysis","Medicine & Healthcare","Economics & Finance"
"result.17744","Math and Logic","Data Analysis","Medicine & Healthcare","Computer Science"
"result.17745","Math and Logic","Data Analysis","Medicine & Healthcare","Machine Learning"
"result.17746","Math and Logic","Data Analysis","Medicine & Healthcare","Law"
"result.17747","Math and Logic","Data Analysis","Medicine & Healthcare","Business & Management"
"result.17748","Math and Logic","Data Analysis","Medicine & Healthcare",NA
"result.17749","Math and Logic","Data Analysis","Medicine & Healthcare","Business & Management"
"result.17750","Math and Logic","Data Analysis","Medicine & Healthcare","Computer Science"
"result.17751","Math and Logic","Data Analysis","Medicine & Healthcare","Biology & Life Sciences"
"result.17752","Math and Logic","Data Analysis","Medicine & Healthcare","Business & Management"
"result.17753","Math and Logic","Data Analysis","Medicine & Healthcare","Data Analysis & Statistics"
"result.17754","Math and Logic","Data Analysis","Medicine & Healthcare","Biology"
"result.17755","Math and Logic","Data Analysis","Medicine & Healthcare","Communication"
"result.17756","Math and Logic","Data Analysis","Medicine & Healthcare","Humanities"
"result.17757","Math and Logic","Data Analysis","Medicine & Healthcare","Literature"
"result.17758","Math and Logic","Data Analysis","Medicine & Healthcare","Economics & Finance"
"result.17759","Math and Logic","Data Analysis","Medicine & Healthcare","Data Analysis & Statistics"
"result.17760","Math and Logic","Data Analysis","Medicine & Healthcare","Architecture"
"result.17761","Math and Logic","Data Analysis","Medicine & Healthcare","Computer Science"
"result.17762","Math and Logic","Data Analysis","Medicine & Healthcare","Education & Teacher Training"
"result.17763","Math and Logic","Data Analysis","Social Sciences","Biology & Life Sciences"
"result.17764","Math and Logic","Data Analysis","Social Sciences","Data Analysis & Statistics"
"result.17765","Math and Logic","Data Analysis","Social Sciences","Data Analysis & Statistics"
"result.17766","Math and Logic","Data Analysis","Social Sciences","Software Development"
"result.17767","Math and Logic","Data Analysis","Social Sciences","Economics & Finance"
"result.17768","Math and Logic","Data Analysis","Social Sciences","Computer Science"
"result.17769","Math and Logic","Data Analysis","Social Sciences","Machine Learning"
"result.17770","Math and Logic","Data Analysis","Social Sciences","Law"
"result.17771","Math and Logic","Data Analysis","Social Sciences","Business & Management"
"result.17772","Math and Logic","Data Analysis","Social Sciences",NA
"result.17773","Math and Logic","Data Analysis","Social Sciences","Business & Management"
"result.17774","Math and Logic","Data Analysis","Social Sciences","Computer Science"
"result.17775","Math and Logic","Data Analysis","Social Sciences","Biology & Life Sciences"
"result.17776","Math and Logic","Data Analysis","Social Sciences","Business & Management"
"result.17777","Math and Logic","Data Analysis","Social Sciences","Data Analysis & Statistics"
"result.17778","Math and Logic","Data Analysis","Social Sciences","Biology"
"result.17779","Math and Logic","Data Analysis","Social Sciences","Communication"
"result.17780","Math and Logic","Data Analysis","Social Sciences","Humanities"
"result.17781","Math and Logic","Data Analysis","Social Sciences","Literature"
"result.17782","Math and Logic","Data Analysis","Social Sciences","Economics & Finance"
"result.17783","Math and Logic","Data Analysis","Social Sciences","Data Analysis & Statistics"
"result.17784","Math and Logic","Data Analysis","Social Sciences","Architecture"
"result.17785","Math and Logic","Data Analysis","Social Sciences","Computer Science"
"result.17786","Math and Logic","Data Analysis","Social Sciences","Education & Teacher Training"
"result.17787","Math and Logic","Data Analysis","Biology & Life Sciences","Data Analysis & Statistics"
"result.17788","Math and Logic","Data Analysis","Biology & Life Sciences","Data Analysis & Statistics"
"result.17789","Math and Logic","Data Analysis","Biology & Life Sciences","Software Development"
"result.17790","Math and Logic","Data Analysis","Biology & Life Sciences","Economics & Finance"
"result.17791","Math and Logic","Data Analysis","Biology & Life Sciences","Computer Science"
"result.17792","Math and Logic","Data Analysis","Biology & Life Sciences","Machine Learning"
"result.17793","Math and Logic","Data Analysis","Biology & Life Sciences","Law"
"result.17794","Math and Logic","Data Analysis","Biology & Life Sciences","Business & Management"
"result.17795","Math and Logic","Data Analysis","Biology & Life Sciences",NA
"result.17796","Math and Logic","Data Analysis","Biology & Life Sciences","Business & Management"
"result.17797","Math and Logic","Data Analysis","Biology & Life Sciences","Computer Science"
"result.17798","Math and Logic","Data Analysis","Biology & Life Sciences","Biology & Life Sciences"
"result.17799","Math and Logic","Data Analysis","Biology & Life Sciences","Business & Management"
"result.17800","Math and Logic","Data Analysis","Biology & Life Sciences","Data Analysis & Statistics"
"result.17801","Math and Logic","Data Analysis","Biology & Life Sciences","Biology"
"result.17802","Math and Logic","Data Analysis","Biology & Life Sciences","Communication"
"result.17803","Math and Logic","Data Analysis","Biology & Life Sciences","Humanities"
"result.17804","Math and Logic","Data Analysis","Biology & Life Sciences","Literature"
"result.17805","Math and Logic","Data Analysis","Biology & Life Sciences","Economics & Finance"
"result.17806","Math and Logic","Data Analysis","Biology & Life Sciences","Data Analysis & Statistics"
"result.17807","Math and Logic","Data Analysis","Biology & Life Sciences","Architecture"
"result.17808","Math and Logic","Data Analysis","Biology & Life Sciences","Computer Science"
