"","V1","V2","V3","V4"
"result.12084","Arts and Humanities","Computer Science","Arts and Humanities","Social Sciences"
"result.12085","Arts and Humanities","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.12086","Arts and Humanities","Computer Science","Arts and Humanities","Arts and Humanities"
"result.12087","Arts and Humanities","Computer Science","Arts and Humanities","Arts and Humanities"
"result.12088","Arts and Humanities","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.12089","Arts and Humanities","Computer Science","Arts and Humanities","Math and Logic"
"result.12090","Arts and Humanities","Computer Science","Arts and Humanities","Arts and Humanities"
"result.12091","Arts and Humanities","Computer Science","Arts and Humanities","Computer Science"
"result.12092","Arts and Humanities","Computer Science","Arts and Humanities","Social Sciences"
"result.12093","Arts and Humanities","Computer Science","Social Sciences","Social Sciences"
"result.12094","Arts and Humanities","Computer Science","Social Sciences","Physical Science and Engineering"
"result.12095","Arts and Humanities","Computer Science","Social Sciences","Arts and Humanities"
"result.12096","Arts and Humanities","Computer Science","Social Sciences","Arts and Humanities"
"result.12097","Arts and Humanities","Computer Science","Social Sciences","Physical Science and Engineering"
"result.12098","Arts and Humanities","Computer Science","Social Sciences","Math and Logic"
"result.12099","Arts and Humanities","Computer Science","Social Sciences","Arts and Humanities"
"result.12100","Arts and Humanities","Computer Science","Social Sciences","Computer Science"
"result.12101","Arts and Humanities","Computer Science","Social Sciences","Social Sciences"
"result.12102","Arts and Humanities","Computer Science","Social Sciences","Physical Science and Engineering"
"result.12103","Arts and Humanities","Computer Science","Social Sciences","Arts and Humanities"
"result.12104","Arts and Humanities","Computer Science","Social Sciences","Arts and Humanities"
"result.12105","Arts and Humanities","Computer Science","Social Sciences","Physical Science and Engineering"
"result.12106","Arts and Humanities","Computer Science","Social Sciences","Math and Logic"
"result.12107","Arts and Humanities","Computer Science","Social Sciences","Arts and Humanities"
"result.12108","Arts and Humanities","Computer Science","Social Sciences","Computer Science"
"result.12109","Arts and Humanities","Computer Science","Social Sciences","Social Sciences"
"result.12110","Arts and Humanities","Computer Science","Physical Science and Engineering","Arts and Humanities"
"result.12111","Arts and Humanities","Computer Science","Physical Science and Engineering","Arts and Humanities"
"result.12112","Arts and Humanities","Computer Science","Physical Science and Engineering","Physical Science and Engineering"
"result.12113","Arts and Humanities","Computer Science","Physical Science and Engineering","Math and Logic"
"result.12114","Arts and Humanities","Computer Science","Physical Science and Engineering","Arts and Humanities"
"result.12115","Arts and Humanities","Computer Science","Physical Science and Engineering","Computer Science"
"result.12116","Arts and Humanities","Computer Science","Physical Science and Engineering","Social Sciences"
"result.12117","Arts and Humanities","Computer Science","Arts and Humanities","Arts and Humanities"
"result.12118","Arts and Humanities","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.12119","Arts and Humanities","Computer Science","Arts and Humanities","Math and Logic"
"result.12120","Arts and Humanities","Computer Science","Arts and Humanities","Arts and Humanities"
"result.12121","Arts and Humanities","Computer Science","Arts and Humanities","Computer Science"
"result.12122","Arts and Humanities","Computer Science","Arts and Humanities","Social Sciences"
"result.12123","Arts and Humanities","Computer Science","Arts and Humanities","Physical Science and Engineering"
"result.12124","Arts and Humanities","Computer Science","Arts and Humanities","Math and Logic"
"result.12125","Arts and Humanities","Computer Science","Arts and Humanities","Arts and Humanities"
"result.12126","Arts and Humanities","Computer Science","Arts and Humanities","Computer Science"
"result.12127","Arts and Humanities","Computer Science","Arts and Humanities","Social Sciences"
"result.12128","Arts and Humanities","Computer Science","Physical Science and Engineering","Math and Logic"
"result.12129","Arts and Humanities","Computer Science","Physical Science and Engineering","Arts and Humanities"
"result.12130","Arts and Humanities","Computer Science","Physical Science and Engineering","Computer Science"
"result.12131","Arts and Humanities","Computer Science","Physical Science and Engineering","Social Sciences"
"result.12132","Arts and Humanities","Computer Science","Math and Logic","Arts and Humanities"
"result.12133","Arts and Humanities","Computer Science","Math and Logic","Computer Science"
"result.12134","Arts and Humanities","Computer Science","Math and Logic","Social Sciences"
"result.12135","Arts and Humanities","Computer Science","Arts and Humanities","Computer Science"
"result.12136","Arts and Humanities","Computer Science","Arts and Humanities","Social Sciences"
"result.12137","Arts and Humanities","Computer Science","Computer Science","Social Sciences"
"result.12138","Arts and Humanities","Arts and Humanities","Social Sciences","Business"
"result.12139","Arts and Humanities","Arts and Humanities","Social Sciences","Data Science"
"result.12140","Arts and Humanities","Arts and Humanities","Social Sciences","Social Sciences"
"result.12141","Arts and Humanities","Arts and Humanities","Social Sciences","Business"
"result.12142","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.12143","Arts and Humanities","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.12144","Arts and Humanities","Arts and Humanities","Social Sciences","Math and Logic"
"result.12145","Arts and Humanities","Arts and Humanities","Business","Data Science"
"result.12146","Arts and Humanities","Arts and Humanities","Business","Social Sciences"
"result.12147","Arts and Humanities","Arts and Humanities","Business","Business"
"result.12148","Arts and Humanities","Arts and Humanities","Business","Life Sciences"
"result.12149","Arts and Humanities","Arts and Humanities","Data Science","Social Sciences"
"result.12150","Arts and Humanities","Arts and Humanities","Data Science","Business"
"result.12151","Arts and Humanities","Arts and Humanities","Data Science","Life Sciences"
"result.12152","Arts and Humanities","Arts and Humanities","Data Science","Physical Science and Engineering"
"result.12153","Arts and Humanities","Arts and Humanities","Data Science","Math and Logic"
"result.12154","Arts and Humanities","Arts and Humanities","Social Sciences","Business"
"result.12155","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.12156","Arts and Humanities","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.12157","Arts and Humanities","Arts and Humanities","Social Sciences","Math and Logic"
"result.12158","Arts and Humanities","Arts and Humanities","Business","Life Sciences"
"result.12159","Arts and Humanities","Arts and Humanities","Physical Science and Engineering","Math and Logic"
"result.12160","Arts and Humanities","Language Learning","Social Sciences","Physical Science and Engineering"
"result.12161","Arts and Humanities","Language Learning","Social Sciences","Social Sciences"
"result.12162","Arts and Humanities","Language Learning","Social Sciences","Data Science"
"result.12163","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12164","Arts and Humanities","Language Learning","Social Sciences","Social Sciences"
"result.12165","Arts and Humanities","Language Learning","Social Sciences","Social Sciences"
"result.12166","Arts and Humanities","Language Learning","Social Sciences","Physical Science and Engineering"
"result.12167","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12168","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12169","Arts and Humanities","Language Learning","Social Sciences","Physical Science and Engineering"
"result.12170","Arts and Humanities","Language Learning","Social Sciences","Math and Logic"
"result.12171","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12172","Arts and Humanities","Language Learning","Social Sciences","Computer Science"
"result.12173","Arts and Humanities","Language Learning","Social Sciences","Social Sciences"
"result.12174","Arts and Humanities","Language Learning","Physical Science and Engineering","Social Sciences"
"result.12175","Arts and Humanities","Language Learning","Physical Science and Engineering","Data Science"
"result.12176","Arts and Humanities","Language Learning","Physical Science and Engineering","Arts and Humanities"
"result.12177","Arts and Humanities","Language Learning","Physical Science and Engineering","Social Sciences"
"result.12178","Arts and Humanities","Language Learning","Physical Science and Engineering","Social Sciences"
"result.12179","Arts and Humanities","Language Learning","Physical Science and Engineering","Physical Science and Engineering"
"result.12180","Arts and Humanities","Language Learning","Physical Science and Engineering","Arts and Humanities"
"result.12181","Arts and Humanities","Language Learning","Physical Science and Engineering","Arts and Humanities"
"result.12182","Arts and Humanities","Language Learning","Physical Science and Engineering","Physical Science and Engineering"
"result.12183","Arts and Humanities","Language Learning","Physical Science and Engineering","Math and Logic"
"result.12184","Arts and Humanities","Language Learning","Physical Science and Engineering","Arts and Humanities"
"result.12185","Arts and Humanities","Language Learning","Physical Science and Engineering","Computer Science"
"result.12186","Arts and Humanities","Language Learning","Physical Science and Engineering","Social Sciences"
"result.12187","Arts and Humanities","Language Learning","Social Sciences","Data Science"
"result.12188","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12189","Arts and Humanities","Language Learning","Social Sciences","Social Sciences"
"result.12190","Arts and Humanities","Language Learning","Social Sciences","Social Sciences"
"result.12191","Arts and Humanities","Language Learning","Social Sciences","Physical Science and Engineering"
"result.12192","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12193","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12194","Arts and Humanities","Language Learning","Social Sciences","Physical Science and Engineering"
"result.12195","Arts and Humanities","Language Learning","Social Sciences","Math and Logic"
"result.12196","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12197","Arts and Humanities","Language Learning","Social Sciences","Computer Science"
"result.12198","Arts and Humanities","Language Learning","Social Sciences","Social Sciences"
"result.12199","Arts and Humanities","Language Learning","Data Science","Arts and Humanities"
"result.12200","Arts and Humanities","Language Learning","Data Science","Social Sciences"
"result.12201","Arts and Humanities","Language Learning","Data Science","Social Sciences"
"result.12202","Arts and Humanities","Language Learning","Data Science","Physical Science and Engineering"
"result.12203","Arts and Humanities","Language Learning","Data Science","Arts and Humanities"
"result.12204","Arts and Humanities","Language Learning","Data Science","Arts and Humanities"
"result.12205","Arts and Humanities","Language Learning","Data Science","Physical Science and Engineering"
"result.12206","Arts and Humanities","Language Learning","Data Science","Math and Logic"
"result.12207","Arts and Humanities","Language Learning","Data Science","Arts and Humanities"
"result.12208","Arts and Humanities","Language Learning","Data Science","Computer Science"
"result.12209","Arts and Humanities","Language Learning","Data Science","Social Sciences"
"result.12210","Arts and Humanities","Language Learning","Arts and Humanities","Social Sciences"
"result.12211","Arts and Humanities","Language Learning","Arts and Humanities","Social Sciences"
"result.12212","Arts and Humanities","Language Learning","Arts and Humanities","Physical Science and Engineering"
"result.12213","Arts and Humanities","Language Learning","Arts and Humanities","Arts and Humanities"
"result.12214","Arts and Humanities","Language Learning","Arts and Humanities","Arts and Humanities"
"result.12215","Arts and Humanities","Language Learning","Arts and Humanities","Physical Science and Engineering"
"result.12216","Arts and Humanities","Language Learning","Arts and Humanities","Math and Logic"
"result.12217","Arts and Humanities","Language Learning","Arts and Humanities","Arts and Humanities"
"result.12218","Arts and Humanities","Language Learning","Arts and Humanities","Computer Science"
"result.12219","Arts and Humanities","Language Learning","Arts and Humanities","Social Sciences"
"result.12220","Arts and Humanities","Language Learning","Social Sciences","Social Sciences"
"result.12221","Arts and Humanities","Language Learning","Social Sciences","Physical Science and Engineering"
"result.12222","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12223","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12224","Arts and Humanities","Language Learning","Social Sciences","Physical Science and Engineering"
"result.12225","Arts and Humanities","Language Learning","Social Sciences","Math and Logic"
"result.12226","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12227","Arts and Humanities","Language Learning","Social Sciences","Computer Science"
"result.12228","Arts and Humanities","Language Learning","Social Sciences","Social Sciences"
"result.12229","Arts and Humanities","Language Learning","Social Sciences","Physical Science and Engineering"
"result.12230","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12231","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12232","Arts and Humanities","Language Learning","Social Sciences","Physical Science and Engineering"
"result.12233","Arts and Humanities","Language Learning","Social Sciences","Math and Logic"
"result.12234","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.12235","Arts and Humanities","Language Learning","Social Sciences","Computer Science"
"result.12236","Arts and Humanities","Language Learning","Social Sciences","Social Sciences"
"result.12237","Arts and Humanities","Language Learning","Physical Science and Engineering","Arts and Humanities"
"result.12238","Arts and Humanities","Language Learning","Physical Science and Engineering","Arts and Humanities"
"result.12239","Arts and Humanities","Language Learning","Physical Science and Engineering","Physical Science and Engineering"
"result.12240","Arts and Humanities","Language Learning","Physical Science and Engineering","Math and Logic"
"result.12241","Arts and Humanities","Language Learning","Physical Science and Engineering","Arts and Humanities"
"result.12242","Arts and Humanities","Language Learning","Physical Science and Engineering","Computer Science"
"result.12243","Arts and Humanities","Language Learning","Physical Science and Engineering","Social Sciences"
"result.12244","Arts and Humanities","Language Learning","Arts and Humanities","Arts and Humanities"
"result.12245","Arts and Humanities","Language Learning","Arts and Humanities","Physical Science and Engineering"
"result.12246","Arts and Humanities","Language Learning","Arts and Humanities","Math and Logic"
"result.12247","Arts and Humanities","Language Learning","Arts and Humanities","Arts and Humanities"
"result.12248","Arts and Humanities","Language Learning","Arts and Humanities","Computer Science"
"result.12249","Arts and Humanities","Language Learning","Arts and Humanities","Social Sciences"
"result.12250","Arts and Humanities","Language Learning","Arts and Humanities","Physical Science and Engineering"
"result.12251","Arts and Humanities","Language Learning","Arts and Humanities","Math and Logic"
"result.12252","Arts and Humanities","Language Learning","Arts and Humanities","Arts and Humanities"
"result.12253","Arts and Humanities","Language Learning","Arts and Humanities","Computer Science"
"result.12254","Arts and Humanities","Language Learning","Arts and Humanities","Social Sciences"
"result.12255","Arts and Humanities","Language Learning","Physical Science and Engineering","Math and Logic"
"result.12256","Arts and Humanities","Language Learning","Physical Science and Engineering","Arts and Humanities"
"result.12257","Arts and Humanities","Language Learning","Physical Science and Engineering","Computer Science"
"result.12258","Arts and Humanities","Language Learning","Physical Science and Engineering","Social Sciences"
"result.12259","Arts and Humanities","Language Learning","Math and Logic","Arts and Humanities"
"result.12260","Arts and Humanities","Language Learning","Math and Logic","Computer Science"
"result.12261","Arts and Humanities","Language Learning","Math and Logic","Social Sciences"
"result.12262","Arts and Humanities","Language Learning","Arts and Humanities","Computer Science"
"result.12263","Arts and Humanities","Language Learning","Arts and Humanities","Social Sciences"
"result.12264","Arts and Humanities","Language Learning","Computer Science","Social Sciences"
"result.12265","Arts and Humanities","Social Sciences","Physical Science and Engineering","Social Sciences"
"result.12266","Arts and Humanities","Social Sciences","Physical Science and Engineering","Data Science"
"result.12267","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.12268","Arts and Humanities","Social Sciences","Physical Science and Engineering","Social Sciences"
"result.12269","Arts and Humanities","Social Sciences","Physical Science and Engineering","Social Sciences"
"result.12270","Arts and Humanities","Social Sciences","Physical Science and Engineering","Physical Science and Engineering"
"result.12271","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.12272","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.12273","Arts and Humanities","Social Sciences","Physical Science and Engineering","Physical Science and Engineering"
"result.12274","Arts and Humanities","Social Sciences","Physical Science and Engineering","Math and Logic"
"result.12275","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.12276","Arts and Humanities","Social Sciences","Physical Science and Engineering","Computer Science"
"result.12277","Arts and Humanities","Social Sciences","Physical Science and Engineering","Social Sciences"
"result.12278","Arts and Humanities","Social Sciences","Social Sciences","Data Science"
"result.12279","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12280","Arts and Humanities","Social Sciences","Social Sciences","Social Sciences"
"result.12281","Arts and Humanities","Social Sciences","Social Sciences","Social Sciences"
"result.12282","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.12283","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12284","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12285","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.12286","Arts and Humanities","Social Sciences","Social Sciences","Math and Logic"
"result.12287","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12288","Arts and Humanities","Social Sciences","Social Sciences","Computer Science"
"result.12289","Arts and Humanities","Social Sciences","Social Sciences","Social Sciences"
"result.12290","Arts and Humanities","Social Sciences","Data Science","Arts and Humanities"
"result.12291","Arts and Humanities","Social Sciences","Data Science","Social Sciences"
"result.12292","Arts and Humanities","Social Sciences","Data Science","Social Sciences"
"result.12293","Arts and Humanities","Social Sciences","Data Science","Physical Science and Engineering"
"result.12294","Arts and Humanities","Social Sciences","Data Science","Arts and Humanities"
"result.12295","Arts and Humanities","Social Sciences","Data Science","Arts and Humanities"
"result.12296","Arts and Humanities","Social Sciences","Data Science","Physical Science and Engineering"
"result.12297","Arts and Humanities","Social Sciences","Data Science","Math and Logic"
"result.12298","Arts and Humanities","Social Sciences","Data Science","Arts and Humanities"
"result.12299","Arts and Humanities","Social Sciences","Data Science","Computer Science"
"result.12300","Arts and Humanities","Social Sciences","Data Science","Social Sciences"
"result.12301","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.12302","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.12303","Arts and Humanities","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.12304","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.12305","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.12306","Arts and Humanities","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.12307","Arts and Humanities","Social Sciences","Arts and Humanities","Math and Logic"
"result.12308","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.12309","Arts and Humanities","Social Sciences","Arts and Humanities","Computer Science"
"result.12310","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.12311","Arts and Humanities","Social Sciences","Social Sciences","Social Sciences"
"result.12312","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.12313","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12314","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12315","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.12316","Arts and Humanities","Social Sciences","Social Sciences","Math and Logic"
"result.12317","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12318","Arts and Humanities","Social Sciences","Social Sciences","Computer Science"
"result.12319","Arts and Humanities","Social Sciences","Social Sciences","Social Sciences"
"result.12320","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.12321","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12322","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12323","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.12324","Arts and Humanities","Social Sciences","Social Sciences","Math and Logic"
"result.12325","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12326","Arts and Humanities","Social Sciences","Social Sciences","Computer Science"
"result.12327","Arts and Humanities","Social Sciences","Social Sciences","Social Sciences"
"result.12328","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.12329","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.12330","Arts and Humanities","Social Sciences","Physical Science and Engineering","Physical Science and Engineering"
"result.12331","Arts and Humanities","Social Sciences","Physical Science and Engineering","Math and Logic"
"result.12332","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.12333","Arts and Humanities","Social Sciences","Physical Science and Engineering","Computer Science"
"result.12334","Arts and Humanities","Social Sciences","Physical Science and Engineering","Social Sciences"
"result.12335","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.12336","Arts and Humanities","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.12337","Arts and Humanities","Social Sciences","Arts and Humanities","Math and Logic"
"result.12338","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.12339","Arts and Humanities","Social Sciences","Arts and Humanities","Computer Science"
"result.12340","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.12341","Arts and Humanities","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.12342","Arts and Humanities","Social Sciences","Arts and Humanities","Math and Logic"
"result.12343","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.12344","Arts and Humanities","Social Sciences","Arts and Humanities","Computer Science"
"result.12345","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.12346","Arts and Humanities","Social Sciences","Physical Science and Engineering","Math and Logic"
"result.12347","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.12348","Arts and Humanities","Social Sciences","Physical Science and Engineering","Computer Science"
"result.12349","Arts and Humanities","Social Sciences","Physical Science and Engineering","Social Sciences"
"result.12350","Arts and Humanities","Social Sciences","Math and Logic","Arts and Humanities"
"result.12351","Arts and Humanities","Social Sciences","Math and Logic","Computer Science"
"result.12352","Arts and Humanities","Social Sciences","Math and Logic","Social Sciences"
"result.12353","Arts and Humanities","Social Sciences","Arts and Humanities","Computer Science"
"result.12354","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.12355","Arts and Humanities","Social Sciences","Computer Science","Social Sciences"
"result.12356","Arts and Humanities","Physical Science and Engineering","Social Sciences","Data Science"
"result.12357","Arts and Humanities","Physical Science and Engineering","Social Sciences","Arts and Humanities"
"result.12358","Arts and Humanities","Physical Science and Engineering","Social Sciences","Social Sciences"
"result.12359","Arts and Humanities","Physical Science and Engineering","Social Sciences","Social Sciences"
"result.12360","Arts and Humanities","Physical Science and Engineering","Social Sciences","Physical Science and Engineering"
"result.12361","Arts and Humanities","Physical Science and Engineering","Social Sciences","Arts and Humanities"
"result.12362","Arts and Humanities","Physical Science and Engineering","Social Sciences","Arts and Humanities"
"result.12363","Arts and Humanities","Physical Science and Engineering","Social Sciences","Physical Science and Engineering"
"result.12364","Arts and Humanities","Physical Science and Engineering","Social Sciences","Math and Logic"
"result.12365","Arts and Humanities","Physical Science and Engineering","Social Sciences","Arts and Humanities"
"result.12366","Arts and Humanities","Physical Science and Engineering","Social Sciences","Computer Science"
"result.12367","Arts and Humanities","Physical Science and Engineering","Social Sciences","Social Sciences"
"result.12368","Arts and Humanities","Physical Science and Engineering","Data Science","Arts and Humanities"
"result.12369","Arts and Humanities","Physical Science and Engineering","Data Science","Social Sciences"
"result.12370","Arts and Humanities","Physical Science and Engineering","Data Science","Social Sciences"
"result.12371","Arts and Humanities","Physical Science and Engineering","Data Science","Physical Science and Engineering"
"result.12372","Arts and Humanities","Physical Science and Engineering","Data Science","Arts and Humanities"
"result.12373","Arts and Humanities","Physical Science and Engineering","Data Science","Arts and Humanities"
"result.12374","Arts and Humanities","Physical Science and Engineering","Data Science","Physical Science and Engineering"
"result.12375","Arts and Humanities","Physical Science and Engineering","Data Science","Math and Logic"
"result.12376","Arts and Humanities","Physical Science and Engineering","Data Science","Arts and Humanities"
"result.12377","Arts and Humanities","Physical Science and Engineering","Data Science","Computer Science"
"result.12378","Arts and Humanities","Physical Science and Engineering","Data Science","Social Sciences"
"result.12379","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Social Sciences"
"result.12380","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Social Sciences"
"result.12381","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Physical Science and Engineering"
"result.12382","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Arts and Humanities"
"result.12383","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Arts and Humanities"
"result.12384","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Physical Science and Engineering"
"result.12385","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Math and Logic"
"result.12386","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Arts and Humanities"
"result.12387","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Computer Science"
"result.12388","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Social Sciences"
"result.12389","Arts and Humanities","Physical Science and Engineering","Social Sciences","Social Sciences"
"result.12390","Arts and Humanities","Physical Science and Engineering","Social Sciences","Physical Science and Engineering"
"result.12391","Arts and Humanities","Physical Science and Engineering","Social Sciences","Arts and Humanities"
"result.12392","Arts and Humanities","Physical Science and Engineering","Social Sciences","Arts and Humanities"
"result.12393","Arts and Humanities","Physical Science and Engineering","Social Sciences","Physical Science and Engineering"
"result.12394","Arts and Humanities","Physical Science and Engineering","Social Sciences","Math and Logic"
"result.12395","Arts and Humanities","Physical Science and Engineering","Social Sciences","Arts and Humanities"
"result.12396","Arts and Humanities","Physical Science and Engineering","Social Sciences","Computer Science"
"result.12397","Arts and Humanities","Physical Science and Engineering","Social Sciences","Social Sciences"
"result.12398","Arts and Humanities","Physical Science and Engineering","Social Sciences","Physical Science and Engineering"
"result.12399","Arts and Humanities","Physical Science and Engineering","Social Sciences","Arts and Humanities"
"result.12400","Arts and Humanities","Physical Science and Engineering","Social Sciences","Arts and Humanities"
"result.12401","Arts and Humanities","Physical Science and Engineering","Social Sciences","Physical Science and Engineering"
"result.12402","Arts and Humanities","Physical Science and Engineering","Social Sciences","Math and Logic"
"result.12403","Arts and Humanities","Physical Science and Engineering","Social Sciences","Arts and Humanities"
"result.12404","Arts and Humanities","Physical Science and Engineering","Social Sciences","Computer Science"
"result.12405","Arts and Humanities","Physical Science and Engineering","Social Sciences","Social Sciences"
"result.12406","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering","Arts and Humanities"
"result.12407","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering","Arts and Humanities"
"result.12408","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering","Physical Science and Engineering"
"result.12409","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering","Math and Logic"
"result.12410","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering","Arts and Humanities"
"result.12411","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering","Computer Science"
"result.12412","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering","Social Sciences"
"result.12413","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Arts and Humanities"
"result.12414","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Physical Science and Engineering"
"result.12415","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Math and Logic"
"result.12416","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Arts and Humanities"
"result.12417","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Computer Science"
"result.12418","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Social Sciences"
"result.12419","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Physical Science and Engineering"
"result.12420","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Math and Logic"
"result.12421","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Arts and Humanities"
"result.12422","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Computer Science"
"result.12423","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Social Sciences"
"result.12424","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering","Math and Logic"
"result.12425","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering","Arts and Humanities"
"result.12426","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering","Computer Science"
"result.12427","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering","Social Sciences"
"result.12428","Arts and Humanities","Physical Science and Engineering","Math and Logic","Arts and Humanities"
"result.12429","Arts and Humanities","Physical Science and Engineering","Math and Logic","Computer Science"
"result.12430","Arts and Humanities","Physical Science and Engineering","Math and Logic","Social Sciences"
"result.12431","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Computer Science"
"result.12432","Arts and Humanities","Physical Science and Engineering","Arts and Humanities","Social Sciences"
"result.12433","Arts and Humanities","Physical Science and Engineering","Computer Science","Social Sciences"
"result.12434","Arts and Humanities","Social Sciences","Business","Data Science"
"result.12435","Arts and Humanities","Social Sciences","Business","Social Sciences"
"result.12436","Arts and Humanities","Social Sciences","Business","Business"
